place,datetime,CO2,Temperature_moyenne
Republic of Latvia,2001-10-01,0.0,7.992999999999999
Republic of Latvia,2001-11-01,0.0,0.507
Republic of Latvia,2001-12-01,0.0,-7.649
Republic of Latvia,2002-02-01,0.0,0.654
Republic of Latvia,2002-03-01,0.0,2.271
Republic of Latvia,2002-04-01,0.0,6.792000000000001
Republic of Latvia,2002-05-01,0.0,14.243
Republic of Latvia,2002-06-01,0.0,16.891
Republic of Latvia,2002-07-01,0.0,20.08
Republic of Latvia,2002-08-01,0.0,19.368
Republic of Latvia,2002-09-01,0.0,12.116
Republic of Latvia,2002-10-01,0.0,2.436
Republic of Latvia,2002-11-01,0.0,-0.248
Republic of Latvia,2002-12-01,0.0,-9.025
Republic of Latvia,2003-02-01,0.0,-5.699
Republic of Latvia,2003-03-01,0.0,-0.046
Republic of Latvia,2003-04-01,0.0,4.117
Republic of Latvia,2003-05-01,0.0,12.754000000000001
Republic of Latvia,2003-06-01,0.0,14.796
Republic of Latvia,2003-07-01,0.0,20.489
Republic of Latvia,2003-08-01,0.0,16.667
Republic of Latvia,2003-09-01,0.0,12.344000000000001
Republic of Latvia,2003-10-01,0.0,4.32
Republic of Latvia,2003-11-01,0.0,2.392
Republic of Latvia,2003-12-01,0.0,-0.316
Republic of Latvia,2004-02-01,0.0,-3.447
Republic of Latvia,2004-03-01,0.0,0.665
Republic of Latvia,2004-04-01,0.0,6.437
Republic of Latvia,2004-05-01,0.0,10.924000000000001
Republic of Latvia,2004-06-01,0.0,14.345999999999998
Republic of Latvia,2004-07-01,0.0,17.180999999999997
Republic of Latvia,2004-08-01,0.0,17.927
Republic of Latvia,2004-09-01,0.0,12.719000000000001
Republic of Latvia,2004-10-01,0.0,6.7410000000000005
Republic of Latvia,2004-11-01,0.0,0.008
Republic of Latvia,2004-12-01,0.0,-0.142
Republic of Latvia,2005-02-01,0.0,-6.042999999999999
Republic of Latvia,2005-03-01,0.0,-4.52
Republic of Latvia,2005-04-01,0.0,6.055
Republic of Latvia,2005-05-01,0.0,11.632
Republic of Latvia,2005-06-01,0.0,15.19
Republic of Latvia,2005-07-01,0.0,19.05
Republic of Latvia,2005-08-01,0.0,16.847
Republic of Latvia,2005-09-01,0.0,13.679
Republic of Latvia,2005-10-01,0.0,7.26
Republic of Latvia,2005-11-01,0.0,2.271
Republic of Latvia,2005-12-01,0.0,-3.5980000000000003
Republic of Latvia,2006-02-01,0.0,-7.522
Republic of Latvia,2006-03-01,0.0,-3.583
Republic of Latvia,2006-04-01,0.0,5.7010000000000005
Republic of Latvia,2006-05-01,0.0,11.937000000000001
Republic of Latvia,2006-06-01,0.0,16.604
Republic of Latvia,2006-07-01,0.0,20.046
Republic of Latvia,2006-08-01,0.0,18.008
Republic of Latvia,2006-09-01,0.0,14.415999999999999
Republic of Latvia,2006-10-01,0.0,8.823
Republic of Latvia,2006-11-01,0.0,2.95
Republic of Latvia,2006-12-01,0.0,2.9730000000000003
Republic of Latvia,2007-02-01,0.0,-8.44
Republic of Latvia,2007-03-01,0.0,4.806
Republic of Latvia,2007-04-01,0.0,5.879
Republic of Latvia,2007-05-01,0.0,13.107000000000001
Republic of Latvia,2007-06-01,0.0,17.313
Republic of Latvia,2007-07-01,0.0,17.406
Republic of Latvia,2007-08-01,0.0,18.719
Republic of Latvia,2007-09-01,0.0,12.159
Republic of Latvia,2007-10-01,0.0,6.785
Republic of Latvia,2007-11-01,0.0,0.166
Republic of Latvia,2007-12-01,0.0,0.085
Republic of Latvia,2008-02-01,0.0,1.271
Republic of Latvia,2008-03-01,0.0,1.6669999999999998
Republic of Latvia,2008-04-01,0.0,7.723
Republic of Latvia,2008-05-01,0.0,11.493
Republic of Latvia,2008-06-01,0.0,15.705
Republic of Latvia,2008-07-01,0.0,17.805999999999997
Republic of Latvia,2008-08-01,0.0,17.301
Republic of Latvia,2008-09-01,0.0,11.152999999999999
Republic of Latvia,2008-10-01,0.0,8.267000000000001
Republic of Latvia,2008-11-01,0.0,2.171
Republic of Latvia,2008-12-01,0.0,-0.94
Republic of Latvia,2009-02-01,0.0,-3.97
Republic of Latvia,2009-03-01,0.0,0.059000000000000004
Republic of Latvia,2009-04-01,0.0,7.181
Republic of Latvia,2009-05-01,0.0,12.16
Republic of Latvia,2009-06-01,0.0,15.032
Republic of Latvia,2009-07-01,0.0,18.063
Republic of Latvia,2009-08-01,0.0,16.425
Republic of Latvia,2009-09-01,0.0,13.65
Republic of Latvia,2009-10-01,0.0,4.503
Republic of Latvia,2009-11-01,0.0,2.823
Republic of Latvia,2009-12-01,0.0,-4.114
Republic of Latvia,2010-02-01,0.0,-5.872000000000001
Republic of Latvia,2010-03-01,0.0,-0.765
Republic of Latvia,2010-04-01,0.0,6.45
Republic of Latvia,2010-05-01,0.0,13.453
Republic of Latvia,2010-06-01,0.0,16.01
Republic of Latvia,2010-07-01,0.0,22.279
Republic of Latvia,2010-08-01,0.0,19.271
Republic of Latvia,2010-09-01,0.0,11.573
Republic of Latvia,2010-10-01,0.0,4.486000000000001
Republic of Latvia,2010-11-01,0.0,1.548
Republic of Latvia,2010-12-01,0.0,-7.643
Republic of Latvia,2011-02-01,0.0,-9.215
Republic of Latvia,2011-03-01,0.0,-0.534
Republic of Latvia,2011-04-01,0.0,7.207000000000001
Republic of Latvia,2011-05-01,0.0,12.083
Republic of Latvia,2011-06-01,0.0,18.087
Republic of Latvia,2011-07-01,0.0,20.614
Republic of Latvia,2011-08-01,0.0,17.28
Republic of Latvia,2011-09-01,0.0,13.397
Republic of Latvia,2011-10-01,0.0,7.235
Republic of Latvia,2011-11-01,0.0,3.497
Republic of Latvia,2011-12-01,0.0,1.16
Republic of Latvia,2012-02-01,0.0,-9.349
Republic of Latvia,2012-03-01,0.0,0.866
Republic of Latvia,2012-04-01,0.0,6.3229999999999995
Republic of Latvia,2012-05-01,0.0,12.628
Republic of Latvia,2012-06-01,0.0,14.66
Republic of Latvia,2012-07-01,0.0,18.942999999999998
Republic of Latvia,2012-08-01,0.0,16.4
Republic of Latvia,2012-09-01,0.0,13.195
Republic of Latvia,2012-10-01,0.0,6.44
Republic of Latvia,2012-11-01,0.0,2.989
Republic of Latvia,2012-12-01,0.0,-6.257999999999999
Republic of Latvia,2013-02-01,0.0,-2.551
Republic of Latvia,2013-03-01,0.0,-5.635
Republic of Latvia,2013-04-01,0.0,4.312
Republic of Latvia,2013-05-01,0.0,15.040999999999999
Republic of Latvia,2013-06-01,0.0,18.238
Republic of Latvia,2013-07-01,0.0,18.427
Republic of Latvia,2013-08-01,0.0,17.625
Republic of Latvia,2013-09-01,0.0,0.0
Republic of Lithuania,2000-01-01,11788000.0,-2.503
Republic of Lithuania,2001-01-01,12496100.0,-1.35
Republic of Lithuania,2002-01-01,12602400.0,-1.829
Republic of Lithuania,2003-01-01,12591900.0,-5.335
Republic of Lithuania,2004-01-01,13167300.0,-7.185
Republic of Lithuania,2005-01-01,14089300.0,-0.583
Republic of Lithuania,2006-01-01,14403000.0,-7.296
Republic of Lithuania,2007-01-01,15763300.0,0.731
Republic of Lithuania,2008-01-01,15079800.0,-0.904
Republic of Lithuania,2009-01-01,12828000.0,-3.105
Republic of Lithuania,2010-01-01,13712600.0,-10.914000000000001
Republic of Lithuania,2011-01-01,14066600.0,-2.989
Republic of Lithuania,2012-01-01,14133800.0,-3.435
Republic of Lithuania,2013-01-01,13106300.0,-6.237
Republic of Lithuania,2014-01-01,12874700.0,0.0
Republic of Lithuania,2015-01-01,13141600.0,0.0
Republic of Lithuania,2016-01-01,13157500.0,0.0
Republic of Lithuania,2017-01-01,13393900.0,0.0
Republic of Lithuania,2000-02-01,0.0,0.539
Republic of Lithuania,2000-03-01,0.0,1.666
Republic of Lithuania,2000-04-01,0.0,10.732000000000001
Republic of Lithuania,2000-05-01,0.0,12.877
Republic of Lithuania,2000-06-01,0.0,15.423
Republic of Lithuania,2000-07-01,0.0,16.325
Republic of Lithuania,2000-08-01,0.0,16.213
Republic of Lithuania,2000-09-01,0.0,10.447000000000001
Republic of Lithuania,2000-10-01,0.0,9.633
Republic of Lithuania,2000-11-01,0.0,5.073
Republic of Lithuania,2000-12-01,0.0,0.867
Republic of Lithuania,2001-02-01,0.0,-3.1430000000000002
Republic of Lithuania,2001-03-01,0.0,-0.028999999999999998
Republic of Lithuania,2001-04-01,0.0,7.9239999999999995
Republic of Lithuania,2001-05-01,0.0,12.412
Republic of Lithuania,2001-06-01,0.0,14.548
Republic of Lithuania,2001-07-01,0.0,21.088
Republic of Lithuania,2001-08-01,0.0,17.794
Republic of Lithuania,2001-09-01,0.0,12.154000000000002
Republic of Lithuania,2001-10-01,0.0,8.816
Republic of Lithuania,2001-11-01,0.0,1.564
Republic of Lithuania,2001-12-01,0.0,-6.332999999999999
Republic of Lithuania,2002-02-01,0.0,1.695
Republic of Lithuania,2002-03-01,0.0,3.0189999999999997
Republic of Lithuania,2002-04-01,0.0,7.5489999999999995
Republic of Lithuania,2002-05-01,0.0,15.337
Republic of Lithuania,2002-06-01,0.0,16.773
Republic of Lithuania,2002-07-01,0.0,20.3
Republic of Lithuania,2002-08-01,0.0,19.796
Republic of Lithuania,2002-09-01,0.0,12.556
Republic of Lithuania,2002-10-01,0.0,4.17
Republic of Lithuania,2002-11-01,0.0,1.435
Republic of Lithuania,2002-12-01,0.0,-8.328
Republic of Lithuania,2003-02-01,0.0,-5.611000000000001
Republic of Lithuania,2003-03-01,0.0,0.631
Republic of Lithuania,2003-04-01,0.0,4.959
Republic of Lithuania,2003-05-01,0.0,13.535
Republic of Lithuania,2003-06-01,0.0,15.365
Republic of Lithuania,2003-07-01,0.0,20.192999999999998
Republic of Lithuania,2003-08-01,0.0,17.05
Republic of Lithuania,2003-09-01,0.0,12.783
Republic of Lithuania,2003-10-01,0.0,4.638
Republic of Lithuania,2003-11-01,0.0,3.4010000000000002
Republic of Lithuania,2003-12-01,0.0,0.355
Republic of Lithuania,2004-02-01,0.0,-2.4530000000000003
Republic of Lithuania,2004-03-01,0.0,1.392
Republic of Lithuania,2004-04-01,0.0,7.093
Republic of Lithuania,2004-05-01,0.0,10.959000000000001
Republic of Lithuania,2004-06-01,0.0,14.392000000000001
Republic of Lithuania,2004-07-01,0.0,16.896
Republic of Lithuania,2004-08-01,0.0,18.201
Republic of Lithuania,2004-09-01,0.0,12.9
Republic of Lithuania,2004-10-01,0.0,7.9079999999999995
Republic of Lithuania,2004-11-01,0.0,1.175
Republic of Lithuania,2004-12-01,0.0,0.746
Republic of Lithuania,2005-02-01,0.0,-5.426
Republic of Lithuania,2005-03-01,0.0,-3.452
Republic of Lithuania,2005-04-01,0.0,7.0729999999999995
Republic of Lithuania,2005-05-01,0.0,12.114
Republic of Lithuania,2005-06-01,0.0,15.149000000000001
Republic of Lithuania,2005-07-01,0.0,18.999000000000002
Republic of Lithuania,2005-08-01,0.0,16.77
Republic of Lithuania,2005-09-01,0.0,14.28
Republic of Lithuania,2005-10-01,0.0,7.769
Republic of Lithuania,2005-11-01,0.0,2.6510000000000002
Republic of Lithuania,2005-12-01,0.0,-2.292
Republic of Lithuania,2006-02-01,0.0,-6.522
Republic of Lithuania,2006-03-01,0.0,-3.0239999999999996
Republic of Lithuania,2006-04-01,0.0,6.444
Republic of Lithuania,2006-05-01,0.0,12.37
Republic of Lithuania,2006-06-01,0.0,16.492
Republic of Lithuania,2006-07-01,0.0,20.668000000000003
Republic of Lithuania,2006-08-01,0.0,17.965
Republic of Lithuania,2006-09-01,0.0,14.749
Republic of Lithuania,2006-10-01,0.0,9.423
Republic of Lithuania,2006-11-01,0.0,4.13
Republic of Lithuania,2006-12-01,0.0,3.665
Republic of Lithuania,2007-02-01,0.0,-6.789
Republic of Lithuania,2007-03-01,0.0,5.321000000000001
Republic of Lithuania,2007-04-01,0.0,6.544
Republic of Lithuania,2007-05-01,0.0,13.704
Republic of Lithuania,2007-06-01,0.0,17.651
Republic of Lithuania,2007-07-01,0.0,17.227
Republic of Lithuania,2007-08-01,0.0,18.78
Republic of Lithuania,2007-09-01,0.0,12.7
Republic of Lithuania,2007-10-01,0.0,7.271
Republic of Lithuania,2007-11-01,0.0,0.7609999999999999
Republic of Lithuania,2007-12-01,0.0,0.34700000000000003
Republic of Lithuania,2008-02-01,0.0,1.749
Republic of Lithuania,2008-03-01,0.0,2.292
Republic of Lithuania,2008-04-01,0.0,8.287
Republic of Lithuania,2008-05-01,0.0,11.822000000000001
Republic of Lithuania,2008-06-01,0.0,15.979000000000001
Republic of Lithuania,2008-07-01,0.0,17.95
Republic of Lithuania,2008-08-01,0.0,17.743
Republic of Lithuania,2008-09-01,0.0,11.793
Republic of Lithuania,2008-10-01,0.0,8.638
Republic of Lithuania,2008-11-01,0.0,2.915
Republic of Lithuania,2008-12-01,0.0,-0.16
Republic of Lithuania,2009-02-01,0.0,-3.345
Republic of Lithuania,2009-03-01,0.0,0.659
Republic of Lithuania,2009-04-01,0.0,8.399
Republic of Lithuania,2009-05-01,0.0,12.49
Republic of Lithuania,2009-06-01,0.0,15.113
Republic of Lithuania,2009-07-01,0.0,18.346
Republic of Lithuania,2009-08-01,0.0,16.652
Republic of Lithuania,2009-09-01,0.0,14.01
Republic of Lithuania,2009-10-01,0.0,5.15
Republic of Lithuania,2009-11-01,0.0,3.7969999999999997
Republic of Lithuania,2009-12-01,0.0,-3.013
Republic of Lithuania,2010-02-01,0.0,-4.365
Republic of Lithuania,2010-03-01,0.0,0.27399999999999997
Republic of Lithuania,2010-04-01,0.0,7.142
Republic of Lithuania,2010-05-01,0.0,13.474
Republic of Lithuania,2010-06-01,0.0,16.417
Republic of Lithuania,2010-07-01,0.0,21.791
Republic of Lithuania,2010-08-01,0.0,19.486
Republic of Lithuania,2010-09-01,0.0,11.757
Republic of Lithuania,2010-10-01,0.0,4.696000000000001
Republic of Lithuania,2010-11-01,0.0,3.285
Republic of Lithuania,2010-12-01,0.0,-7.132999999999999
Republic of Lithuania,2011-02-01,0.0,-7.848
Republic of Lithuania,2011-03-01,0.0,0.17300000000000001
Republic of Lithuania,2011-04-01,0.0,8.336
Republic of Lithuania,2011-05-01,0.0,12.696
Republic of Lithuania,2011-06-01,0.0,18.021
Republic of Lithuania,2011-07-01,0.0,19.676
Republic of Lithuania,2011-08-01,0.0,17.368
Republic of Lithuania,2011-09-01,0.0,13.675
Republic of Lithuania,2011-10-01,0.0,7.354
Republic of Lithuania,2011-11-01,0.0,3.5410000000000004
Republic of Lithuania,2011-12-01,0.0,1.617
Republic of Lithuania,2012-02-01,0.0,-8.993
Republic of Lithuania,2012-03-01,0.0,1.7790000000000001
Republic of Lithuania,2012-04-01,0.0,7.305
Republic of Lithuania,2012-05-01,0.0,13.317
Republic of Lithuania,2012-06-01,0.0,14.845
Republic of Lithuania,2012-07-01,0.0,19.224
Republic of Lithuania,2012-08-01,0.0,16.842
Republic of Lithuania,2012-09-01,0.0,13.600999999999999
Republic of Lithuania,2012-10-01,0.0,7.069
Republic of Lithuania,2012-11-01,0.0,4.1419999999999995
Republic of Lithuania,2012-12-01,0.0,-5.013
Republic of Lithuania,2013-02-01,0.0,-1.7730000000000001
Republic of Lithuania,2013-03-01,0.0,-4.652
Republic of Lithuania,2013-04-01,0.0,5.146
Republic of Lithuania,2013-05-01,0.0,15.527999999999999
Republic of Lithuania,2013-06-01,0.0,18.182000000000002
Republic of Lithuania,2013-07-01,0.0,18.369
Republic of Lithuania,2013-08-01,0.0,17.869
Republic of Lithuania,2013-09-01,0.0,0.0
Republic of Moldova,2000-01-01,3572950.0,-4.115
Republic of Moldova,2001-01-01,3786590.0,-0.20600000000000002
Republic of Moldova,2002-01-01,4051740.0,-2.552
Republic of Moldova,2003-01-01,4404270.0,-3.23
Republic of Moldova,2004-01-01,4613420.0,-4.2860000000000005
Republic of Moldova,2005-01-01,4937750.0,0.225
Republic of Moldova,2006-01-01,5029750.0,-7.0329999999999995
Republic of Moldova,2007-01-01,4978550.0,3.102
Republic of Moldova,2008-01-01,5190380.0,-2.214
Republic of Moldova,2009-01-01,4539510.0,-1.8880000000000001
Republic of Moldova,2010-01-01,4830910.0,-5.777
Republic of Moldova,2011-01-01,4963290.0,-2.688
Republic of Moldova,2012-01-01,4765680.0,-3.031
Republic of Moldova,2013-01-01,4899360.0,-2.608
Republic of Moldova,2014-01-01,4744160.0,0.0
Republic of Moldova,2015-01-01,4948740.0,0.0
Republic of Moldova,2016-01-01,5200360.0,0.0
Republic of Moldova,2017-01-01,5093590.0,0.0
Republic of Moldova,2000-02-01,0.0,1.023
Republic of Moldova,2000-03-01,0.0,4.082
Republic of Moldova,2000-04-01,0.0,12.859000000000002
Republic of Moldova,2000-05-01,0.0,16.727
Republic of Moldova,2000-06-01,0.0,19.57
Republic of Moldova,2000-07-01,0.0,21.339000000000002
Republic of Moldova,2000-08-01,0.0,22.151999999999997
Republic of Moldova,2000-09-01,0.0,14.75
Republic of Moldova,2000-10-01,0.0,10.208
Republic of Moldova,2000-11-01,0.0,7.806
Republic of Moldova,2000-12-01,0.0,1.879
Republic of Moldova,2001-02-01,0.0,0.034
Republic of Moldova,2001-03-01,0.0,5.787000000000001
Republic of Moldova,2001-04-01,0.0,10.661
Republic of Moldova,2001-05-01,0.0,15.057
Republic of Moldova,2001-06-01,0.0,17.774
Republic of Moldova,2001-07-01,0.0,24.144000000000002
Republic of Moldova,2001-08-01,0.0,22.712
Republic of Moldova,2001-09-01,0.0,16.035999999999998
Republic of Moldova,2001-10-01,0.0,11.335
Republic of Moldova,2001-11-01,0.0,2.911
Republic of Moldova,2001-12-01,0.0,-6.235
Republic of Moldova,2002-02-01,0.0,4.337
Republic of Moldova,2002-03-01,0.0,6.74
Republic of Moldova,2002-04-01,0.0,9.757
Republic of Moldova,2002-05-01,0.0,17.485
Republic of Moldova,2002-06-01,0.0,19.976
Republic of Moldova,2002-07-01,0.0,24.303
Republic of Moldova,2002-08-01,0.0,21.195999999999998
Republic of Moldova,2002-09-01,0.0,16.292
Republic of Moldova,2002-10-01,0.0,9.519
Republic of Moldova,2002-11-01,0.0,6.097
Republic of Moldova,2002-12-01,0.0,-6.657
Republic of Moldova,2003-02-01,0.0,-6.172999999999999
Republic of Moldova,2003-03-01,0.0,0.8240000000000001
Republic of Moldova,2003-04-01,0.0,8.275
Republic of Moldova,2003-05-01,0.0,19.934
Republic of Moldova,2003-06-01,0.0,20.557
Republic of Moldova,2003-07-01,0.0,21.52
Republic of Moldova,2003-08-01,0.0,22.022
Republic of Moldova,2003-09-01,0.0,15.460999999999999
Republic of Moldova,2003-10-01,0.0,8.849
Republic of Moldova,2003-11-01,0.0,5.316
Republic of Moldova,2003-12-01,0.0,-0.214
Republic of Moldova,2004-02-01,0.0,-0.831
Republic of Moldova,2004-03-01,0.0,5.257000000000001
Republic of Moldova,2004-04-01,0.0,10.196
Republic of Moldova,2004-05-01,0.0,14.677
Republic of Moldova,2004-06-01,0.0,18.871
Republic of Moldova,2004-07-01,0.0,21.346999999999998
Republic of Moldova,2004-08-01,0.0,20.544
Republic of Moldova,2004-09-01,0.0,15.767999999999999
Republic of Moldova,2004-10-01,0.0,11.036
Republic of Moldova,2004-11-01,0.0,5.005
Republic of Moldova,2004-12-01,0.0,1.238
Republic of Moldova,2005-02-01,0.0,-3.3489999999999998
Republic of Moldova,2005-03-01,0.0,1.692
Republic of Moldova,2005-04-01,0.0,9.963
Republic of Moldova,2005-05-01,0.0,16.438
Republic of Moldova,2005-06-01,0.0,18.447
Republic of Moldova,2005-07-01,0.0,21.929000000000002
Republic of Moldova,2005-08-01,0.0,21.164
Republic of Moldova,2005-09-01,0.0,17.283
Republic of Moldova,2005-10-01,0.0,10.05
Republic of Moldova,2005-11-01,0.0,3.7230000000000003
Republic of Moldova,2005-12-01,0.0,0.547
Republic of Moldova,2006-02-01,0.0,-3.5839999999999996
Republic of Moldova,2006-03-01,0.0,2.138
Republic of Moldova,2006-04-01,0.0,10.287
Republic of Moldova,2006-05-01,0.0,15.177999999999999
Republic of Moldova,2006-06-01,0.0,19.4
Republic of Moldova,2006-07-01,0.0,21.636
Republic of Moldova,2006-08-01,0.0,21.474
Republic of Moldova,2006-09-01,0.0,16.945
Republic of Moldova,2006-10-01,0.0,11.142999999999999
Republic of Moldova,2006-11-01,0.0,5.483
Republic of Moldova,2006-12-01,0.0,2.035
Republic of Moldova,2007-02-01,0.0,0.051
Republic of Moldova,2007-03-01,0.0,6.465
Republic of Moldova,2007-04-01,0.0,9.827
Republic of Moldova,2007-05-01,0.0,18.623
Republic of Moldova,2007-06-01,0.0,22.415
Republic of Moldova,2007-07-01,0.0,24.56
Republic of Moldova,2007-08-01,0.0,22.993000000000002
Republic of Moldova,2007-09-01,0.0,15.982000000000001
Republic of Moldova,2007-10-01,0.0,10.613
Republic of Moldova,2007-11-01,0.0,2.627
Republic of Moldova,2007-12-01,0.0,-0.951
Republic of Moldova,2008-02-01,0.0,1.42
Republic of Moldova,2008-03-01,0.0,6.382000000000001
Republic of Moldova,2008-04-01,0.0,10.642999999999999
Republic of Moldova,2008-05-01,0.0,15.388
Republic of Moldova,2008-06-01,0.0,20.369
Republic of Moldova,2008-07-01,0.0,21.541
Republic of Moldova,2008-08-01,0.0,22.680999999999997
Republic of Moldova,2008-09-01,0.0,15.12
Republic of Moldova,2008-10-01,0.0,11.497
Republic of Moldova,2008-11-01,0.0,5.091
Republic of Moldova,2008-12-01,0.0,1.015
Republic of Moldova,2009-02-01,0.0,0.754
Republic of Moldova,2009-03-01,0.0,3.6189999999999998
Republic of Moldova,2009-04-01,0.0,11.139000000000001
Republic of Moldova,2009-05-01,0.0,16.137999999999998
Republic of Moldova,2009-06-01,0.0,20.956
Republic of Moldova,2009-07-01,0.0,23.148000000000003
Republic of Moldova,2009-08-01,0.0,21.302
Republic of Moldova,2009-09-01,0.0,17.629
Republic of Moldova,2009-10-01,0.0,10.979000000000001
Republic of Moldova,2009-11-01,0.0,6.131
Republic of Moldova,2009-12-01,0.0,-1.124
Republic of Moldova,2010-02-01,0.0,-1.423
Republic of Moldova,2010-03-01,0.0,3.5189999999999997
Republic of Moldova,2010-04-01,0.0,10.41
Republic of Moldova,2010-05-01,0.0,16.892
Republic of Moldova,2010-06-01,0.0,20.793000000000003
Republic of Moldova,2010-07-01,0.0,23.281
Republic of Moldova,2010-08-01,0.0,24.374000000000002
Republic of Moldova,2010-09-01,0.0,16.119
Republic of Moldova,2010-10-01,0.0,7.317
Republic of Moldova,2010-11-01,0.0,9.554
Republic of Moldova,2010-12-01,0.0,-2.351
Republic of Moldova,2011-02-01,0.0,-3.411
Republic of Moldova,2011-03-01,0.0,2.907
Republic of Moldova,2011-04-01,0.0,9.631
Republic of Moldova,2011-05-01,0.0,16.363
Republic of Moldova,2011-06-01,0.0,20.394000000000002
Republic of Moldova,2011-07-01,0.0,22.67
Republic of Moldova,2011-08-01,0.0,21.307
Republic of Moldova,2011-09-01,0.0,18.180999999999997
Republic of Moldova,2011-10-01,0.0,8.654
Republic of Moldova,2011-11-01,0.0,2.339
Republic of Moldova,2011-12-01,0.0,2.099
Republic of Moldova,2012-02-01,0.0,-8.23
Republic of Moldova,2012-03-01,0.0,3.85
Republic of Moldova,2012-04-01,0.0,12.285
Republic of Moldova,2012-05-01,0.0,18.410999999999998
Republic of Moldova,2012-06-01,0.0,22.294
Republic of Moldova,2012-07-01,0.0,25.230999999999998
Republic of Moldova,2012-08-01,0.0,22.625999999999998
Republic of Moldova,2012-09-01,0.0,18.386
